File,Most Common Function Words,Function Word Proportion
030318.ipcore.cex,"[('det:art', 12), ('part', 11), ('cop', 9), ('prep', 7), ('mod', 3), ('inf', 3), ('aux', 2), ('qn', 1), ('comp', 1), ('conj', 1)]",0.22026431718061673
030401.ipcore.cex,"[('prep', 9), ('cop', 8), ('mod', 7), ('det:art', 4), ('coord', 4), ('qn', 3), ('conj', 3), ('part', 2), ('inf', 2)]",0.18181818181818182
030418.ipcore.cex,"[('det:art', 11), ('prep', 11), ('cop', 8), ('coord', 7), ('mod', 4), ('aux', 4), ('qn', 3), ('conj', 2), ('part', 2), ('inf', 2)]",0.2134387351778656
030501.ipcore.cex,"[('det:art', 13), ('cop', 12), ('mod', 8), ('prep', 4), ('conj', 2), ('aux', 1), ('part', 1), ('qn', 1)]",0.20588235294117646
030515.ipcore.cex,"[('det:art', 18), ('part', 10), ('prep', 10), ('mod', 8), ('cop', 6), ('inf', 5), ('coord', 2), ('conj', 2), ('aux', 1), ('qn', 1)]",0.25609756097560976
030529.ipcore.cex,"[('mod', 12), ('part', 7), ('det:art', 7), ('prep', 4), ('cop', 3), ('aux', 2), ('inf', 1), ('conj', 1), ('qn', 1)]",0.1743119266055046
030609.ipcore.cex,"[('det:art', 15), ('mod', 11), ('prep', 10), ('inf', 8), ('part', 7), ('cop', 4), ('qn', 4), ('comp', 3), ('coord', 2), ('aux', 2), ('conj', 1)]",0.27800829875518673
030707.ipcore.cex,"[('mod', 13), ('det:art', 11), ('prep', 9), ('cop', 8), ('part', 7), ('inf', 6), ('qn', 6), ('aux', 3), ('coord', 2)]",0.2549019607843137
030801.ipcore.cex,"[('prep', 12), ('mod', 10), ('cop', 9), ('part', 8), ('det:art', 6), ('conj', 5), ('inf', 2), ('qn', 2), ('coord', 1)]",0.21912350597609562
030814.ipcore.cex,"[('cop', 14), ('prep', 12), ('det:art', 11), ('part', 10), ('mod', 8), ('comp', 4), ('aux', 3), ('conj', 2), ('qn', 2), ('inf', 2)]",0.2585551330798479
030826.ipcore.cex,"[('det:art', 17), ('part', 9), ('prep', 7), ('coord', 4), ('cop', 4), ('mod', 3), ('aux', 3), ('comp', 2), ('conj', 1), ('inf', 1)]",0.20901639344262296
030916.ipcore.cex,"[('mod', 11), ('prep', 11), ('det:art', 7), ('cop', 5), ('inf', 4), ('part', 4), ('aux', 3), ('conj', 3), ('coord', 2), ('qn', 1), ('comp', 1)]",0.20717131474103587
031015.ipcore.cex,"[('prep', 13), ('det:art', 13), ('mod', 9), ('inf', 7), ('part', 6), ('cop', 5), ('comp', 4), ('aux', 3), ('conj', 2), ('qn', 2), ('coord', 1)]",0.25793650793650796
031101.ipcore.cex,"[('det:art', 11), ('prep', 11), ('cop', 10), ('mod', 7), ('part', 6), ('coord', 3), ('aux', 2), ('inf', 2), ('comp', 1), ('qn', 1)]",0.24324324324324326
031114.ipcore.cex,"[('cop', 14), ('mod', 13), ('prep', 8), ('det:art', 5), ('coord', 3), ('part', 3), ('qn', 1), ('conj', 1)]",0.21333333333333335
040014.ipcore.cex,"[('mod', 13), ('part', 9), ('prep', 7), ('det:art', 5), ('aux', 5), ('inf', 4), ('coord', 3), ('cop', 2), ('conj', 1)]",0.19444444444444445
040115.ipcore.cex,"[('prep', 14), ('cop', 7), ('det:art', 6), ('inf', 5), ('qn', 4), ('part', 4), ('mod', 3), ('coord', 2), ('aux', 1)]",0.20087336244541484
040217.ipcore.cex,"[('cop', 11), ('prep', 10), ('part', 6), ('det:art', 6), ('coord', 5), ('aux', 4), ('mod', 4), ('inf', 4), ('conj', 2), ('comp', 1)]",0.22083333333333333
040309.ipcore.cex,"[('prep', 15), ('part', 13), ('aux', 10), ('inf', 7), ('cop', 7), ('det:art', 7), ('mod', 4), ('coord', 3), ('qn', 1), ('conj', 1)]",0.26153846153846155
040401.ipcore.cex,"[('det:art', 12), ('part', 10), ('prep', 9), ('cop', 7), ('mod', 6), ('inf', 6), ('coord', 3), ('aux', 3), ('conj', 2), ('comp', 1)]",0.24380165289256198
040413.ipcore.cex,"[('prep', 15), ('det:art', 11), ('part', 8), ('aux', 7), ('mod', 7), ('cop', 6), ('qn', 5), ('conj', 3), ('coord', 2), ('comp', 2), ('inf', 1)]",0.26587301587301587
040511.ipcore.cex,"[('cop', 15), ('prep', 11), ('det:art', 8), ('mod', 6), ('part', 4), ('inf', 3), ('aux', 3), ('coord', 2), ('conj', 1), ('qn', 1)]",0.2076923076923077
040624.ipcore.cex,"[('mod', 17), ('det:art', 15), ('inf', 8), ('prep', 7), ('part', 6), ('cop', 6), ('aux', 4), ('comp', 2), ('coord', 2), ('conj', 1)]",0.26459143968871596
040701.ipcore.cex,"[('det:art', 22), ('mod', 12), ('prep', 11), ('cop', 9), ('inf', 8), ('part', 5), ('aux', 4), ('conj', 3), ('qn', 2)]",0.30522088353413657
040729.ipcore.cex,"[('mod', 18), ('prep', 14), ('cop', 12), ('det:art', 11), ('qn', 6), ('inf', 4), ('part', 3), ('coord', 2), ('aux', 2), ('conj', 1)]",0.2597864768683274
040902.ipcore.cex,"[('mod', 9), ('cop', 8), ('prep', 8), ('part', 6), ('det:art', 4), ('aux', 3), ('inf', 3), ('conj', 3), ('qn', 2)]",0.19246861924686193
041002.ipcore.cex,"[('det:art', 16), ('cop', 13), ('mod', 10), ('inf', 7), ('prep', 5), ('aux', 4), ('part', 4), ('qn', 3), ('conj', 2), ('coord', 2), ('comp', 1)]",0.25
041023.ipcore.cex,"[('mod', 11), ('cop', 10), ('det:art', 8), ('prep', 6), ('qn', 5), ('part', 5), ('inf', 5), ('aux', 4), ('conj', 2), ('coord', 1)]",0.22983870967741934
050212.ipcore.cex,"[('cop', 12), ('mod', 10), ('det:art', 8), ('part', 6), ('prep', 5), ('inf', 4), ('coord', 2), ('aux', 2), ('conj', 2), ('comp', 1), ('qn', 1)]",0.20152091254752852
